signal_date,available_date,MLP
2020-03-24,2020-03-25,-0.09619140625
2020-03-25,2020-03-26,0.142578125
2020-03-26,2020-03-27,0.353515625
2020-03-27,2020-03-30,0.404296875
2020-03-30,2020-03-31,-0.09375
2020-03-31,2020-04-01,-0.08251953125
2020-04-01,2020-04-02,-0.1201171875
2020-04-02,2020-04-03,0.283203125
2020-04-03,2020-04-07,0.138671875
2020-04-07,2020-04-08,0.7421875
2020-04-08,2020-04-09,0.4375
2020-04-09,2020-04-10,0.423828125
2020-04-10,2020-04-13,0.53515625
2020-04-13,2020-04-14,0.62890625
2020-04-14,2020-04-15,1.0390625
2020-04-15,2020-04-16,0.671875
2020-04-16,2020-04-17,0.58203125
2020-04-17,2020-04-20,0.6328125
2020-04-20,2020-04-21,0.39453125
2020-04-21,2020-04-22,0.37890625
2020-04-22,2020-04-23,0.83203125
2020-04-23,2020-04-24,0.33984375
2020-04-24,2020-04-27,0.26953125
2020-04-27,2020-04-28,0.146484375
2020-04-28,2020-04-29,0.1357421875
2020-04-29,2020-04-30,-0.44140625
2020-04-30,2020-05-06,0.0546875
2020-05-06,2020-05-07,0.38671875
2020-05-07,2020-05-08,0.28515625
2020-05-08,2020-05-11,-0.1611328125
2020-05-11,2020-05-12,-0.060302734375
2020-05-12,2020-05-13,0.1865234375
2020-05-13,2020-05-14,0.21875
2020-05-14,2020-05-15,0.25
2020-05-15,2020-05-18,0.337890625
2020-05-18,2020-05-19,0.490234375
2020-05-19,2020-05-20,0.408203125
2020-05-20,2020-05-21,-0.44140625
2020-05-21,2020-05-22,0.09521484375
2020-05-22,2020-05-25,0.37109375
2020-05-25,2020-05-26,0.71875
2020-05-26,2020-05-27,-0.1328125
2020-06-02,2020-06-03,0.06591796875
2020-06-03,2020-06-04,0.010009765625
2020-06-04,2020-06-05,-0.5625
2020-06-05,2020-06-08,-0.609375
2020-06-08,2020-06-09,-0.875
2020-06-09,2020-06-10,-0.86328125
2020-06-10,2020-06-11,-0.59375
2020-06-11,2020-06-12,-0.5859375
2020-06-12,2020-06-15,-0.8203125
2020-06-15,2020-06-16,-0.7109375
2020-06-16,2020-06-17,-0.470703125
2020-06-17,2020-06-18,-0.6953125
2020-06-18,2020-06-19,-0.46875
2020-06-19,2020-06-22,-0.3828125
2020-06-22,2020-06-23,-0.2216796875
2020-06-23,2020-06-24,-0.361328125
2020-06-24,2020-06-29,0.02197265625
2020-06-29,2020-06-30,-0.1982421875
2020-06-30,2020-07-01,-0.224609375
2020-07-01,2020-07-02,0.201171875
2020-07-02,2020-07-03,-0.33203125
2020-07-03,2020-07-06,0.1171875
2020-07-06,2020-07-07,-0.2392578125
2020-07-07,2020-07-08,-0.189453125
2020-07-08,2020-07-09,-0.045654296875
2020-07-09,2020-07-10,-0.294921875
2020-07-10,2020-07-13,0.125
2020-07-13,2020-07-14,-0.23828125
2020-07-14,2020-07-15,-0.2412109375
2020-07-15,2020-07-16,-0.34375
2020-07-16,2020-07-17,0.341796875
2020-07-17,2020-07-20,0.12451171875
2020-07-20,2020-07-21,-0.0888671875
2020-07-21,2020-07-22,-0.2890625
2020-07-22,2020-07-23,-0.3203125
2020-07-23,2020-07-24,-0.2060546875
2020-07-24,2020-07-27,0.30859375
2020-07-27,2020-07-28,0.021240234375
2020-07-28,2020-07-29,0.046142578125
2020-07-29,2020-07-30,-0.08154296875
2020-07-30,2020-07-31,0.08203125
2020-07-31,2020-08-03,0.318359375
2020-08-03,2020-08-04,0.08056640625
2020-08-04,2020-08-05,-0.625
2020-08-05,2020-08-06,-0.46484375
2020-08-06,2020-08-07,0.130859375
2020-08-07,2020-08-10,-0.6015625
2020-08-10,2020-08-11,-0.4140625
2020-08-11,2020-08-12,-0.55078125
2020-08-12,2020-08-13,-0.51171875
2020-08-13,2020-08-14,-0.2197265625
2020-08-14,2020-08-17,-0.171875
2020-08-17,2020-08-18,-0.4296875
2020-08-18,2020-08-19,-0.474609375
2020-08-19,2020-08-20,-0.80859375
2020-08-20,2020-08-21,-0.73828125
2020-08-21,2020-08-24,-0.65234375
2020-08-24,2020-08-25,-0.87109375
2020-08-25,2020-08-26,-0.640625
2020-08-26,2020-08-27,-0.92578125
2020-08-27,2020-08-28,-0.96484375
2020-08-28,2020-08-31,-0.7421875
2020-08-31,2020-09-01,-0.427734375
2020-09-01,2020-09-02,-0.291015625
2020-09-02,2020-09-03,-0.333984375
2020-09-03,2020-09-04,-0.7578125
2020-09-04,2020-09-07,-0.5234375
2020-09-07,2020-09-08,-0.34375
2020-09-08,2020-09-09,-0.6015625
2020-09-09,2020-09-10,-0.265625
2020-09-10,2020-09-11,-0.396484375
2020-09-11,2020-09-14,-0.040771484375
2020-09-14,2020-09-15,-0.0252685546875
2020-09-15,2020-09-16,-0.69140625
2020-09-16,2020-09-17,-0.12109375
2020-09-17,2020-09-18,-0.1982421875
2020-09-18,2020-09-21,-0.1328125
2020-09-21,2020-09-22,-0.10791015625
2020-09-22,2020-09-23,0.2099609375
2020-09-23,2020-09-24,0.0107421875
2020-09-24,2020-09-25,-0.039794921875
2020-09-25,2020-09-28,0.181640625
2020-09-28,2020-09-29,-0.052001953125
2020-09-29,2020-09-30,0.2216796875
2020-09-30,2020-10-09,0.21875
2020-10-09,2020-10-12,0.375
2020-10-12,2020-10-13,0.00762939453125
2020-10-13,2020-10-14,-0.037353515625
2020-10-14,2020-10-15,0.11328125
2020-10-15,2020-10-16,-0.01226806640625
2020-10-16,2020-10-19,-0.08154296875
2020-10-19,2020-10-20,0.34375
2020-10-20,2020-10-21,0.271484375
2020-10-21,2020-10-22,0.37109375
2020-10-22,2020-10-23,0.396484375
2020-10-23,2020-10-26,0.62890625
2020-10-26,2020-10-27,0.396484375
2020-10-27,2020-10-28,0.08056640625
2020-10-28,2020-10-29,0.2197265625
2020-10-29,2020-10-30,0.2294921875
2020-10-30,2020-11-02,0.2216796875
2020-11-02,2020-11-03,0.51953125
2020-11-03,2020-11-04,0.57421875
2020-11-04,2020-11-05,0.50390625
2020-11-05,2020-11-06,0.0849609375
2020-11-06,2020-11-09,0.08447265625
2020-11-09,2020-11-10,-0.1455078125
2020-11-10,2020-11-11,0.193359375
2020-11-11,2020-11-12,0.07275390625
2020-11-12,2020-11-13,0.181640625
2020-11-13,2020-11-16,-0.080078125
2020-11-16,2020-11-17,0.09716796875
2020-11-17,2020-11-18,0.21484375
2020-11-18,2020-11-19,-0.27734375
2020-11-19,2020-11-20,-0.1376953125
2020-11-20,2020-11-23,0.1298828125
2020-11-23,2020-11-24,-0.052001953125
2020-11-24,2020-11-25,0.1669921875
2020-11-25,2020-11-26,-0.1962890625
2020-11-26,2020-11-27,-0.06494140625
2020-11-27,2020-11-30,0.31640625
2020-11-30,2020-12-01,0.49609375
2020-12-01,2020-12-02,0.2109375
2020-12-02,2020-12-03,0.3359375
2020-12-03,2020-12-04,-0.306640625
2020-12-04,2020-12-07,-0.259765625
2020-12-07,2020-12-08,-0.00885009765625
2020-12-08,2020-12-09,0.051513671875
2020-12-09,2020-12-10,0.09423828125
2020-12-10,2020-12-11,-0.07470703125
2020-12-11,2020-12-14,0.041259765625
2020-12-14,2020-12-15,-0.1650390625
2020-12-15,2020-12-16,-0.1005859375
2020-12-16,2020-12-17,-0.1923828125
2020-12-17,2020-12-18,-0.2197265625
2020-12-18,2020-12-21,-0.314453125
2020-12-21,2020-12-22,-0.173828125
2020-12-22,2020-12-23,0.263671875
2020-12-23,2020-12-24,-0.32421875
2020-12-24,2020-12-25,-0.3359375
2020-12-25,2020-12-28,-0.1611328125
2020-12-28,2020-12-29,-0.185546875
2020-12-29,2020-12-30,-0.255859375
2020-12-30,2020-12-31,0.15625
2020-12-31,2021-01-04,0.271484375
2021-01-04,2021-01-05,0.12158203125
2021-01-05,2021-01-06,0.0537109375
2021-01-06,2021-01-07,0.02685546875
2021-01-07,2021-01-08,0.0849609375
2021-01-08,2021-01-11,0.28125
2021-01-11,2021-01-12,0.2294921875
2021-01-12,2021-01-13,0.234375
2021-01-13,2021-01-14,-0.57421875
2021-01-14,2021-01-15,-0.59765625
2021-01-15,2021-01-18,-0.2158203125
2021-01-18,2021-01-19,0.11181640625
2021-01-19,2021-01-20,0.255859375
2021-01-20,2021-01-21,0.341796875
2021-01-21,2021-01-22,0.4921875
2021-01-22,2021-01-25,0.34375
2021-01-25,2021-01-26,0.369140625
2021-01-26,2021-01-27,0.404296875
2021-01-27,2021-01-28,0.04345703125
2021-01-28,2021-01-29,0.0810546875
2021-01-29,2021-02-01,0.1591796875
2021-02-01,2021-02-02,0.421875
2021-02-02,2021-02-03,0.6015625
2021-02-03,2021-02-04,0.48046875
2021-02-04,2021-02-05,0.48046875
2021-02-05,2021-02-08,-0.04052734375
2021-02-08,2021-02-09,0.0179443359375
2021-02-09,2021-02-10,-0.06787109375
2021-02-10,2021-02-18,-0.1357421875
2021-02-18,2021-02-19,0.1767578125
2021-02-19,2021-02-22,0.46875
2021-02-22,2021-02-23,0.28515625
2021-02-23,2021-02-24,0.333984375
2021-02-24,2021-02-25,0.515625
2021-02-25,2021-02-26,0.35546875
2021-02-26,2021-03-01,0.205078125
2021-03-01,2021-03-02,0.10009765625
2021-03-02,2021-03-03,0.177734375
2021-03-03,2021-03-04,-0.236328125
2021-03-04,2021-03-05,-0.296875
2021-03-05,2021-03-08,-0.11669921875
2021-03-08,2021-03-09,-0.296875
2021-03-09,2021-03-10,-0.224609375
2021-03-10,2021-03-11,-0.388671875
2021-03-11,2021-03-12,-0.41796875
2021-03-12,2021-03-15,0.031005859375
2021-03-15,2021-03-16,-0.2138671875
2021-03-16,2021-03-17,-0.248046875
2021-03-17,2021-03-18,0.146484375
2021-03-18,2021-03-19,0.03759765625
2021-03-19,2021-03-22,0.083984375
2021-03-22,2021-03-23,0.1962890625
2021-03-23,2021-03-24,-0.0478515625
2021-03-24,2021-03-25,-0.353515625
2021-03-25,2021-03-26,-0.2265625
2021-03-26,2021-03-29,-0.173828125
2021-03-29,2021-03-30,0.013427734375
2021-03-30,2021-03-31,0.2392578125
2021-03-31,2021-04-01,-0.049560546875
2021-04-01,2021-04-02,0.6328125
2021-04-02,2021-04-06,0.484375
2021-04-06,2021-04-07,0.53125
2021-04-07,2021-04-08,0.6328125
2021-04-08,2021-04-09,0.330078125
2021-04-09,2021-04-12,0.15234375
2021-04-12,2021-04-13,0.0101318359375
2021-04-13,2021-04-14,-0.34765625
2021-04-14,2021-04-15,-0.41796875
2021-04-15,2021-04-16,0.1640625
2021-04-16,2021-04-19,0.0771484375
2021-04-19,2021-04-20,-0.1083984375
2021-04-20,2021-04-21,-0.291015625
2021-04-21,2021-04-22,0.0751953125
2021-04-22,2021-04-23,-0.2060546875
2021-04-23,2021-04-26,-0.2099609375
2021-04-26,2021-04-27,0.2392578125
2021-04-27,2021-04-28,-0.2021484375
2021-04-28,2021-04-29,-0.25
2021-04-29,2021-04-30,-0.10400390625
2021-04-30,2021-05-06,-0.1201171875
2021-05-06,2021-05-07,-0.005157470703125
2021-05-07,2021-05-10,-0.1796875
2021-05-10,2021-05-11,0.1220703125
2021-05-11,2021-05-12,0.080078125
2021-05-12,2021-05-13,0.09130859375
2021-05-13,2021-05-14,-0.0107421875
2021-05-14,2021-05-17,0.263671875
2021-05-17,2021-05-18,-0.55859375
2021-05-18,2021-05-19,-0.365234375
2021-05-19,2021-05-20,-0.52734375
2021-05-20,2021-05-21,-0.453125
2021-05-21,2021-05-24,-0.26171875
2021-05-24,2021-05-25,-0.059326171875
2021-05-25,2021-05-26,-0.30859375
2021-05-26,2021-05-27,-0.296875
2021-05-27,2021-05-28,-0.26953125
2021-05-28,2021-05-31,-0.408203125
2021-05-31,2021-06-01,-0.412109375
2021-06-01,2021-06-02,-0.57421875
2021-06-02,2021-06-03,-0.353515625
2021-06-03,2021-06-04,-0.81640625
2021-06-04,2021-06-07,-0.53515625
2021-06-07,2021-06-08,-0.85546875
2021-06-08,2021-06-09,-0.93359375
2021-06-09,2021-06-10,-1.0234375
2021-06-10,2021-06-11,-0.60546875
2021-06-11,2021-06-15,-0.12353515625
2021-06-15,2021-06-16,0.1396484375
2021-06-16,2021-06-17,0.1689453125
2021-06-17,2021-06-18,0.10498046875
2021-06-18,2021-06-21,-0.07568359375
2021-06-21,2021-06-22,-0.2255859375
2021-06-22,2021-06-23,-0.27734375
2021-06-23,2021-06-24,-0.375
2021-06-24,2021-06-25,-0.490234375
2021-06-25,2021-06-28,-0.498046875
2021-06-28,2021-06-29,-0.0023956298828125
2021-06-29,2021-06-30,-0.41015625
2021-06-30,2021-07-01,-0.443359375
2021-07-01,2021-07-02,-0.2275390625
2021-07-02,2021-07-05,0.3671875
2021-07-05,2021-07-06,0.5078125
2021-07-06,2021-07-07,0.5859375
2021-07-07,2021-07-08,0.6015625
2021-07-08,2021-07-09,0.77734375
2021-07-09,2021-07-12,0.59765625
2021-07-12,2021-07-13,0.58984375
2021-07-13,2021-07-14,0.515625
2021-07-14,2021-07-15,0.3828125
2021-07-15,2021-07-16,0.11083984375
2021-07-16,2021-07-19,0.111328125
2021-07-19,2021-07-20,0.1240234375
2021-07-20,2021-07-21,0.11962890625
2021-07-21,2021-07-22,0.22265625
2021-07-22,2021-07-23,-0.037109375
2021-07-23,2021-07-26,-0.392578125
2021-07-26,2021-07-27,-0.62109375
2021-07-27,2021-07-28,-0.63671875
2021-07-28,2021-07-29,-0.3671875
2021-07-29,2021-07-30,-0.051025390625
2021-07-30,2021-08-02,0.09326171875
2021-08-02,2021-08-03,0.3125
2021-08-03,2021-08-04,-0.0277099609375
2021-08-04,2021-08-05,-0.068359375
2021-08-05,2021-08-06,0.1376953125
2021-08-06,2021-08-09,-0.04248046875
2021-08-09,2021-08-10,-0.1240234375
2021-08-10,2021-08-11,-0.220703125
2021-08-11,2021-08-12,-6.532669067382812e-05
2021-08-12,2021-08-13,-0.1630859375
2021-08-13,2021-08-16,-0.150390625
2021-08-16,2021-08-17,-0.3359375
2021-08-17,2021-08-18,-0.462890625
2021-08-18,2021-08-19,-0.201171875
2021-08-19,2021-08-20,-0.049072265625
2021-08-20,2021-08-23,-0.2392578125
2021-08-23,2021-08-24,-0.240234375
2021-08-24,2021-08-25,-0.1630859375
2021-08-25,2021-08-26,0.1171875
2021-08-26,2021-08-27,0.053955078125
2021-08-27,2021-08-30,0.031982421875
2021-08-30,2021-08-31,-0.173828125
2021-08-31,2021-09-01,0.004638671875
2021-09-01,2021-09-02,0.361328125
2021-09-02,2021-09-03,0.45703125
2021-09-03,2021-09-06,0.203125
2021-09-06,2021-09-07,0.490234375
2021-09-07,2021-09-08,0.443359375
2021-09-08,2021-09-09,0.470703125
2021-09-09,2021-09-10,0.47265625
2021-09-10,2021-09-13,0.384765625
2021-09-13,2021-09-14,0.416015625
2021-09-14,2021-09-15,0.40234375
2021-09-15,2021-09-16,0.365234375
2021-09-16,2021-09-17,0.150390625
2021-09-17,2021-09-22,0.2099609375
2021-09-22,2021-09-23,0.47265625
2021-09-23,2021-09-24,0.404296875
2021-09-24,2021-09-27,0.1396484375
2021-09-27,2021-09-28,-0.1240234375
2021-09-28,2021-09-29,0.109375
2021-09-29,2021-09-30,-0.1357421875
2021-09-30,2021-10-08,-0.03466796875
2021-10-08,2021-10-11,-0.0220947265625
2021-10-11,2021-10-12,-0.10205078125
2021-10-12,2021-10-13,0.031494140625
2021-10-13,2021-10-14,0.026611328125
2021-10-14,2021-10-15,0.09619140625
2021-10-15,2021-10-18,0.1572265625
2021-10-18,2021-10-19,0.298828125
2021-10-19,2021-10-20,0.06201171875
2021-10-20,2021-10-21,-0.09765625
2021-10-21,2021-10-22,-0.33203125
2021-10-22,2021-10-25,-0.5078125
2021-10-25,2021-10-26,-0.3515625
2021-10-26,2021-10-27,-0.484375
2021-10-27,2021-10-28,-0.333984375
2021-10-28,2021-10-29,-0.455078125
2021-10-29,2021-11-01,-0.1923828125
2021-11-01,2021-11-02,0.3203125
2021-11-02,2021-11-03,0.0888671875
2021-11-03,2021-11-04,0.26171875
2021-11-04,2021-11-05,0.2255859375
2021-11-05,2021-11-08,0.1416015625
2021-11-08,2021-11-09,0.09521484375
2021-11-09,2021-11-10,0.04931640625
2021-11-10,2021-11-11,0.369140625
2021-11-11,2021-11-12,0.62890625
2021-11-12,2021-11-15,0.486328125
2021-11-15,2021-11-16,0.578125
2021-11-16,2021-11-17,0.027587890625
2021-11-17,2021-11-18,-0.62109375
2021-11-18,2021-11-19,-0.055908203125
2021-11-19,2021-11-22,-0.022216796875
2021-11-22,2021-11-23,-0.2255859375
2021-11-23,2021-11-24,-0.40625
2021-11-24,2021-11-25,-0.22265625
2021-11-25,2021-11-26,-0.3515625
2021-11-26,2021-11-29,-0.150390625
2021-11-29,2021-11-30,-0.28125
2021-11-30,2021-12-01,-0.57421875
2021-12-01,2021-12-02,-0.15234375
2021-12-02,2021-12-03,0.259765625
2021-12-03,2021-12-06,0.181640625
2021-12-06,2021-12-07,0.27734375
2021-12-07,2021-12-08,0.455078125
2021-12-08,2021-12-09,0.255859375
2021-12-09,2021-12-10,0.78125
2021-12-10,2021-12-13,0.6875
2021-12-13,2021-12-14,0.462890625
2021-12-14,2021-12-15,-0.15234375
2021-12-15,2021-12-16,0.255859375
2021-12-16,2021-12-17,0.453125
2021-12-17,2021-12-20,0.185546875
2021-12-20,2021-12-21,0.671875
2021-12-21,2021-12-22,0.6328125
2021-12-22,2021-12-23,0.41015625
2021-12-23,2021-12-24,0.427734375
2021-12-24,2021-12-27,0.5078125
2021-12-27,2021-12-28,0.80859375
2021-12-28,2021-12-29,0.8125
2021-12-29,2021-12-30,0.859375
2021-12-30,2021-12-31,0.462890625
2021-12-31,2022-01-04,-0.1416015625
2022-01-04,2022-01-05,0.1806640625
2022-01-05,2022-01-06,-0.1494140625
2022-01-06,2022-01-07,-0.17578125
2022-01-07,2022-01-10,-0.046630859375
2022-01-10,2022-01-11,-0.353515625
2022-01-11,2022-01-12,0.064453125
2022-01-12,2022-01-13,-0.06591796875
2022-01-13,2022-01-14,0.142578125
2022-01-14,2022-01-17,0.30078125
2022-01-17,2022-01-18,0.0732421875
2022-01-18,2022-01-19,-0.189453125
2022-01-19,2022-01-20,0.0284423828125
2022-01-20,2022-01-21,0.045654296875
2022-01-21,2022-01-24,0.275390625
2022-01-24,2022-01-25,0.2099609375
2022-01-25,2022-01-26,0.212890625
2022-01-26,2022-01-27,-0.169921875
2022-01-27,2022-01-28,-0.255859375
2022-01-28,2022-02-07,0.06982421875
2022-02-07,2022-02-08,-0.16015625
2022-02-08,2022-02-09,-0.000652313232421875
2022-02-09,2022-02-10,-0.1279296875
2022-02-10,2022-02-11,0.27734375
2022-02-11,2022-02-14,0.232421875
2022-02-14,2022-02-15,0.2041015625
2022-02-15,2022-02-16,0.11181640625
2022-02-16,2022-02-17,-0.07373046875
2022-02-17,2022-02-18,0.03955078125
2022-02-18,2022-02-21,0.173828125
2022-02-21,2022-02-22,0.369140625
2022-02-22,2022-02-23,0.181640625
2022-02-23,2022-02-24,0.42578125
2022-02-24,2022-02-25,-0.064453125
2022-02-25,2022-02-28,-0.024658203125
2022-02-28,2022-03-01,-0.275390625
2022-03-01,2022-03-02,-0.0123291015625
2022-03-02,2022-03-03,0.04248046875
2022-03-03,2022-03-04,-0.08251953125
2022-03-04,2022-03-07,-0.0595703125
2022-03-07,2022-03-08,-0.53125
2022-03-08,2022-03-09,-0.15625
2022-03-09,2022-03-10,-0.63671875
2022-03-10,2022-03-11,-0.78125
2022-03-11,2022-03-14,-0.91796875
2022-03-14,2022-03-15,-0.19921875
2022-03-15,2022-03-16,0.0810546875
2022-03-16,2022-03-17,0.1513671875
2022-03-17,2022-03-18,-0.1875
2022-03-18,2022-03-21,0.031494140625
2022-03-21,2022-03-22,-0.0830078125
2022-03-22,2022-03-23,0.07421875
2022-03-23,2022-03-24,0.26171875
2022-03-24,2022-03-25,0.130859375
2022-03-25,2022-03-28,-0.33203125
2022-03-28,2022-03-29,-0.03759765625
2022-03-29,2022-03-30,-0.01708984375
2022-03-30,2022-03-31,0.390625
2022-03-31,2022-04-01,0.384765625
2022-04-01,2022-04-06,0.39453125
2022-04-06,2022-04-07,0.353515625
2022-04-07,2022-04-08,0.228515625
2022-04-08,2022-04-11,0.08740234375
2022-04-11,2022-04-12,0.2080078125
2022-04-12,2022-04-13,0.302734375
2022-04-13,2022-04-14,0.1728515625
2022-04-14,2022-04-15,0.1796875
2022-04-15,2022-04-18,-0.047607421875
2022-04-18,2022-04-19,0.1025390625
2022-04-19,2022-04-20,0.1884765625
2022-04-20,2022-04-21,0.04443359375
2022-04-21,2022-04-22,-0.216796875
2022-04-22,2022-04-25,-0.349609375
2022-04-25,2022-04-26,-0.3359375
2022-04-26,2022-04-27,-0.1396484375
2022-04-27,2022-04-28,-0.03955078125
2022-04-28,2022-04-29,-0.484375
2022-04-29,2022-05-05,-0.09375
2022-05-05,2022-05-06,-0.2099609375
2022-05-06,2022-05-09,-0.458984375
2022-05-09,2022-05-10,-0.322265625
2022-05-10,2022-05-11,-0.2099609375
2022-05-11,2022-05-12,0.0179443359375
2022-05-12,2022-05-13,-0.185546875
2022-05-13,2022-05-16,-0.1513671875
2022-05-16,2022-05-17,0.0255126953125
2022-05-17,2022-05-18,-0.310546875
2022-05-18,2022-05-19,-0.41796875
2022-05-19,2022-05-20,-0.5859375
2022-05-20,2022-05-23,-0.62109375
2022-05-23,2022-05-24,-0.423828125
2022-05-24,2022-05-25,-1.03125
2022-05-25,2022-05-26,-0.474609375
2022-05-26,2022-05-27,-0.388671875
2022-05-27,2022-05-30,-0.05126953125
2022-05-30,2022-05-31,-0.035888671875
2022-05-31,2022-06-01,-0.240234375
2022-06-01,2022-06-02,-0.28125
2022-06-02,2022-06-06,-0.400390625
2022-06-06,2022-06-07,-0.41796875
2022-06-07,2022-06-08,-0.23046875
2022-06-08,2022-06-09,-0.447265625
2022-06-09,2022-06-10,-0.4375
2022-06-10,2022-06-13,-0.330078125
2022-06-13,2022-06-14,-0.33984375
2022-06-14,2022-06-15,-0.412109375
2022-06-15,2022-06-16,-0.416015625
2022-06-16,2022-06-17,-0.298828125
2022-06-17,2022-06-20,-0.4375
2022-06-20,2022-06-21,-0.259765625
2022-06-21,2022-06-22,-0.25
2022-06-22,2022-06-23,0.0184326171875
2022-06-23,2022-06-24,-0.099609375
2022-06-24,2022-06-27,0.14453125
2022-06-27,2022-06-28,0.1611328125
2022-06-28,2022-06-29,-0.2353515625
2022-06-29,2022-06-30,-0.045654296875
2022-06-30,2022-07-01,0.0216064453125
2022-07-01,2022-07-04,-0.1142578125
2022-07-04,2022-07-05,-0.01470947265625
2022-07-05,2022-07-06,0.023193359375
2022-07-06,2022-07-07,0.054443359375
2022-07-07,2022-07-08,0.053955078125
2022-07-08,2022-07-11,-0.2314453125
2022-07-11,2022-07-12,-0.28125
2022-07-12,2022-07-13,-0.06884765625
2022-07-13,2022-07-14,-0.2275390625
2022-07-14,2022-07-15,0.0712890625
2022-07-15,2022-07-18,0.37109375
2022-07-18,2022-07-19,0.640625
2022-07-19,2022-07-20,0.61328125
2022-07-20,2022-07-21,0.5703125
2022-07-21,2022-07-22,0.5859375
2022-07-22,2022-07-25,0.6015625
2022-07-25,2022-07-26,0.67578125
2022-07-26,2022-07-27,0.4609375
2022-07-27,2022-07-28,0.21875
2022-07-28,2022-07-29,0.49609375
2022-07-29,2022-08-01,0.34765625
2022-08-01,2022-08-02,0.1708984375
2022-08-02,2022-08-03,0.345703125
2022-08-03,2022-08-04,0.35546875
2022-08-04,2022-08-05,0.326171875
2022-08-05,2022-08-08,0.318359375
2022-08-08,2022-08-09,0.26953125
2022-08-09,2022-08-10,0.27734375
2022-08-10,2022-08-11,0.28515625
2022-08-11,2022-08-12,0.291015625
2022-08-12,2022-08-15,0.228515625
2022-08-15,2022-08-16,0.203125
2022-08-16,2022-08-17,0.328125
2022-08-17,2022-08-18,0.396484375
2022-08-18,2022-08-19,0.404296875
2022-08-19,2022-08-22,0.35546875
2022-08-22,2022-08-23,0.1630859375
2022-08-23,2022-08-24,0.287109375
2022-08-24,2022-08-25,0.265625
2022-08-25,2022-08-26,0.26953125
2022-08-26,2022-08-29,0.05419921875
2022-08-29,2022-08-30,0.0771484375
2022-08-30,2022-08-31,0.2421875
2022-08-31,2022-09-01,0.1533203125
2022-09-01,2022-09-02,-0.38671875
2022-09-02,2022-09-05,-0.000942230224609375
2022-09-05,2022-09-06,-0.35546875
2022-09-06,2022-09-07,-0.1611328125
2022-09-07,2022-09-08,-0.337890625
2022-09-08,2022-09-09,-0.34765625
2022-09-09,2022-09-13,-0.5078125
2022-09-13,2022-09-14,-0.443359375
2022-09-14,2022-09-15,-0.34765625
2022-09-15,2022-09-16,-0.431640625
2022-09-16,2022-09-19,-0.466796875
2022-09-19,2022-09-20,-0.30078125
2022-09-20,2022-09-21,-0.2216796875
2022-09-21,2022-09-22,-0.45703125
2022-09-22,2022-09-23,-0.34375
2022-09-23,2022-09-26,-0.380859375
2022-09-26,2022-09-27,-0.55859375
2022-09-27,2022-09-28,-0.40234375
2022-09-28,2022-09-29,-0.2890625
2022-09-29,2022-09-30,-0.421875
2022-09-30,2022-10-10,-0.57421875
2022-10-10,2022-10-11,0.041748046875
2022-10-11,2022-10-12,-0.0284423828125
2022-10-12,2022-10-13,0.03955078125
2022-10-13,2022-10-14,0.10546875
2022-10-14,2022-10-17,0.265625
2022-10-17,2022-10-18,0.2041015625
2022-10-18,2022-10-19,0.173828125
2022-10-19,2022-10-20,0.1875
