signal_date,available_date,MLP
2020-08-24,2020-08-25,-0.07177734375
2020-08-25,2020-08-26,0.10986328125
2020-08-26,2020-08-27,0.1123046875
2020-08-27,2020-08-28,0.26171875
2020-08-28,2020-08-31,-0.080078125
2020-08-31,2020-09-01,0.21875
2020-09-01,2020-09-02,0.3046875
2020-09-02,2020-09-03,0.29296875
2020-09-03,2020-09-04,0.130859375
2020-09-04,2020-09-07,0.29296875
2020-09-07,2020-09-08,0.416015625
2020-09-08,2020-09-09,0.287109375
2020-09-09,2020-09-10,0.47265625
2020-09-10,2020-09-11,0.294921875
2020-09-11,2020-09-14,0.57421875
2020-09-14,2020-09-15,0.66796875
2020-09-15,2020-09-16,0.53515625
2020-09-16,2020-09-17,0.390625
2020-09-17,2020-09-18,0.486328125
2020-09-18,2020-09-21,0.67578125
2020-09-21,2020-09-22,0.89453125
2020-09-22,2020-09-23,0.57421875
2020-09-23,2020-09-24,0.68359375
2020-09-24,2020-09-25,0.453125
2020-09-25,2020-09-28,0.2890625
2020-09-28,2020-09-29,0.2080078125
2020-09-29,2020-09-30,0.09375
2020-09-30,2020-10-09,0.23046875
2020-10-09,2020-10-12,0.2060546875
2020-10-12,2020-10-13,0.6171875
2020-10-13,2020-10-14,0.6875
2020-10-14,2020-10-15,0.361328125
2020-10-15,2020-10-16,0.6171875
2020-10-16,2020-10-19,0.5234375
2020-10-19,2020-10-20,0.416015625
2020-10-20,2020-10-21,0.470703125
2020-10-21,2020-10-22,0.265625
2020-10-22,2020-10-23,0.44921875
2020-10-23,2020-10-26,0.12353515625
2020-10-26,2020-10-27,0.109375
2020-10-27,2020-10-28,0.443359375
2020-10-28,2020-10-29,0.6328125
2020-10-29,2020-10-30,0.7421875
2020-10-30,2020-11-02,0.5078125
2020-11-02,2020-11-03,0.055419921875
2020-11-03,2020-11-04,0.1416015625
2020-11-04,2020-11-05,0.2578125
2020-11-05,2020-11-06,0.494140625
2020-11-06,2020-11-09,0.52734375
2020-11-09,2020-11-10,0.423828125
2020-11-10,2020-11-11,-0.18359375
2020-11-11,2020-11-12,0.01611328125
2020-11-12,2020-11-13,0.0086669921875
2020-11-13,2020-11-16,0.42578125
2020-11-16,2020-11-17,0.376953125
2020-11-17,2020-11-18,0.53125
2020-11-18,2020-11-19,0.31640625
2020-11-19,2020-11-20,0.17578125
2020-11-20,2020-11-23,-0.1455078125
2020-11-23,2020-11-24,0.150390625
2020-11-24,2020-11-25,0.1748046875
2020-11-25,2020-11-26,0.1806640625
2020-11-26,2020-11-27,0.4453125
2020-11-27,2020-11-30,0.294921875
2020-11-30,2020-12-01,0.890625
2020-12-01,2020-12-02,0.6328125
2020-12-02,2020-12-03,0.208984375
2020-12-03,2020-12-04,0.55859375
2020-12-04,2020-12-07,0.07275390625
2020-12-07,2020-12-08,0.55859375
2020-12-08,2020-12-09,0.671875
2020-12-09,2020-12-10,0.54296875
2020-12-10,2020-12-11,0.46875
2020-12-11,2020-12-14,0.1669921875
2020-12-14,2020-12-15,0.4140625
2020-12-15,2020-12-16,-0.10009765625
2020-12-16,2020-12-17,0.044921875
2020-12-17,2020-12-18,-0.08447265625
2020-12-18,2020-12-21,0.2470703125
2020-12-21,2020-12-22,-0.06103515625
2020-12-22,2020-12-23,-0.40234375
2020-12-23,2020-12-24,-0.130859375
2020-12-24,2020-12-25,-0.2216796875
2020-12-25,2020-12-28,-0.12890625
2020-12-28,2020-12-29,0.2353515625
2020-12-29,2020-12-30,0.259765625
2020-12-30,2020-12-31,0.1640625
2020-12-31,2021-01-04,0.1298828125
2021-01-04,2021-01-05,0.10498046875
2021-01-05,2021-01-06,0.177734375
2021-01-06,2021-01-07,-0.0031280517578125
2021-01-07,2021-01-08,-0.474609375
2021-01-08,2021-01-11,-0.376953125
2021-01-11,2021-01-12,-0.251953125
2021-01-12,2021-01-13,-0.5234375
2021-01-13,2021-01-14,-0.2431640625
2021-01-14,2021-01-15,-0.390625
2021-01-15,2021-01-18,-0.193359375
2021-01-18,2021-01-19,0.045654296875
2021-01-19,2021-01-20,-0.09423828125
2021-01-20,2021-01-21,-0.50390625
2021-01-21,2021-01-22,-0.55078125
2021-01-22,2021-01-25,-0.515625
2021-01-25,2021-01-26,-0.5859375
2021-01-26,2021-01-27,0.035400390625
2021-01-27,2021-01-28,-0.011474609375
2021-01-28,2021-01-29,0.12890625
2021-01-29,2021-02-01,0.2001953125
2021-02-01,2021-02-02,-0.10107421875
2021-02-02,2021-02-03,0.37109375
2021-02-03,2021-02-04,0.0264892578125
2021-02-04,2021-02-05,0.10595703125
2021-02-05,2021-02-08,-0.0654296875
2021-02-08,2021-02-09,-0.044677734375
2021-02-09,2021-02-10,-0.1669921875
2021-02-10,2021-02-18,0.384765625
2021-02-18,2021-02-19,0.396484375
2021-02-19,2021-02-22,0.51953125
2021-02-22,2021-02-23,0.765625
2021-02-23,2021-02-24,0.21484375
2021-02-24,2021-02-25,0.82421875
2021-02-25,2021-02-26,-0.0205078125
2021-02-26,2021-03-01,0.5546875
2021-03-01,2021-03-02,0.40234375
2021-03-02,2021-03-03,-0.0673828125
2021-03-03,2021-03-04,0.380859375
2021-03-04,2021-03-05,0.26953125
2021-03-05,2021-03-08,0.0947265625
2021-03-08,2021-03-09,0.2412109375
2021-03-09,2021-03-10,0.58203125
2021-03-10,2021-03-11,0.341796875
2021-03-11,2021-03-12,0.62109375
2021-03-12,2021-03-15,0.2158203125
2021-03-15,2021-03-16,0.05615234375
2021-03-16,2021-03-17,0.33203125
2021-03-17,2021-03-18,0.6171875
2021-03-18,2021-03-19,-0.10693359375
2021-03-19,2021-03-22,0.0274658203125
2021-03-22,2021-03-23,0.103515625
2021-03-23,2021-03-24,0.1552734375
2021-03-24,2021-03-25,0.2060546875
2021-03-25,2021-03-26,-0.43359375
2021-03-26,2021-03-29,0.00994873046875
2021-03-29,2021-03-30,0.056396484375
2021-03-30,2021-03-31,-0.146484375
2021-03-31,2021-04-01,-0.4609375
2021-04-01,2021-04-02,-0.6171875
2021-04-02,2021-04-06,-0.46484375
2021-04-06,2021-04-07,-0.373046875
2021-04-07,2021-04-08,-0.41796875
2021-04-08,2021-04-09,-0.042236328125
2021-04-09,2021-04-12,0.07177734375
2021-04-12,2021-04-13,0.11474609375
2021-04-13,2021-04-14,-0.314453125
2021-04-14,2021-04-15,-0.1484375
2021-04-15,2021-04-16,-0.30859375
2021-04-16,2021-04-19,-0.1962890625
2021-04-19,2021-04-20,-0.55078125
2021-04-20,2021-04-21,-0.369140625
2021-04-21,2021-04-22,0.080078125
2021-04-22,2021-04-23,0.07275390625
2021-04-23,2021-04-26,0.115234375
2021-04-26,2021-04-27,-0.1376953125
2021-04-27,2021-04-28,0.0986328125
2021-04-28,2021-04-29,-0.0771484375
2021-04-29,2021-04-30,-0.052490234375
2021-04-30,2021-05-06,-0.09423828125
2021-05-06,2021-05-07,-0.41796875
2021-05-07,2021-05-10,-0.341796875
2021-05-10,2021-05-11,0.043212890625
2021-05-11,2021-05-12,0.138671875
2021-05-12,2021-05-13,0.1318359375
2021-05-13,2021-05-14,0.0712890625
2021-05-14,2021-05-17,0.1416015625
2021-05-17,2021-05-18,0.052001953125
2021-05-18,2021-05-19,0.15234375
2021-05-19,2021-05-20,-0.265625
2021-05-20,2021-05-21,-0.1904296875
2021-05-21,2021-05-24,0.2333984375
2021-05-24,2021-05-25,0.1748046875
2021-05-25,2021-05-26,-0.09814453125
2021-05-26,2021-05-27,0.1416015625
2021-05-27,2021-05-28,0.314453125
2021-05-28,2021-05-31,0.0615234375
2021-05-31,2021-06-01,-0.016357421875
2021-06-01,2021-06-02,0.056396484375
2021-06-02,2021-06-03,-0.1123046875
2021-06-03,2021-06-04,-0.03662109375
2021-06-04,2021-06-07,0.013671875
2021-06-07,2021-06-08,-0.287109375
2021-06-08,2021-06-09,-0.392578125
2021-06-09,2021-06-10,-0.330078125
2021-06-10,2021-06-11,-0.2470703125
2021-06-11,2021-06-15,-0.373046875
2021-06-15,2021-06-16,0.0341796875
2021-06-16,2021-06-17,0.158203125
2021-06-17,2021-06-18,0.251953125
2021-06-18,2021-06-21,0.267578125
2021-06-21,2021-06-22,0.42578125
2021-06-22,2021-06-23,0.5234375
2021-06-23,2021-06-24,0.3125
2021-06-24,2021-06-25,0.388671875
2021-06-25,2021-06-28,0.453125
2021-06-28,2021-06-29,-0.00168609619140625
2021-06-29,2021-06-30,0.1484375
2021-06-30,2021-07-01,0.7109375
2021-07-01,2021-07-02,0.296875
2021-07-02,2021-07-05,0.19140625
2021-07-05,2021-07-06,0.30859375
2021-07-06,2021-07-07,0.0673828125
2021-07-07,2021-07-08,0.306640625
2021-07-08,2021-07-09,0.16796875
2021-07-09,2021-07-12,0.1884765625
2021-07-12,2021-07-13,0.220703125
2021-07-13,2021-07-14,0.2236328125
2021-07-14,2021-07-15,0.26171875
2021-07-15,2021-07-16,0.146484375
2021-07-16,2021-07-19,0.033203125
2021-07-19,2021-07-20,0.0274658203125
2021-07-20,2021-07-21,0.2578125
2021-07-21,2021-07-22,0.12451171875
2021-07-22,2021-07-23,0.1376953125
2021-07-23,2021-07-26,0.0654296875
2021-07-26,2021-07-27,0.09619140625
2021-07-27,2021-07-28,0.2333984375
2021-07-28,2021-07-29,0.1826171875
2021-07-29,2021-07-30,0.38671875
2021-07-30,2021-08-02,0.189453125
2021-08-02,2021-08-03,0.353515625
2021-08-03,2021-08-04,0.470703125
2021-08-04,2021-08-05,0.455078125
2021-08-05,2021-08-06,0.5625
2021-08-06,2021-08-09,0.7265625
2021-08-09,2021-08-10,0.87109375
2021-08-10,2021-08-11,0.9296875
2021-08-11,2021-08-12,0.640625
2021-08-12,2021-08-13,0.48828125
2021-08-13,2021-08-16,0.265625
2021-08-16,2021-08-17,0.70703125
2021-08-17,2021-08-18,0.388671875
2021-08-18,2021-08-19,0.458984375
2021-08-19,2021-08-20,0.4140625
2021-08-20,2021-08-23,0.1796875
2021-08-23,2021-08-24,0.7109375
2021-08-24,2021-08-25,0.90234375
2021-08-25,2021-08-26,0.84375
2021-08-26,2021-08-27,0.8671875
2021-08-27,2021-08-30,0.65625
2021-08-30,2021-08-31,0.6484375
2021-08-31,2021-09-01,0.7578125
2021-09-01,2021-09-02,0.92578125
2021-09-02,2021-09-03,0.859375
2021-09-03,2021-09-06,0.62890625
2021-09-06,2021-09-07,0.8203125
2021-09-07,2021-09-08,0.90625
2021-09-08,2021-09-09,0.75
2021-09-09,2021-09-10,0.828125
2021-09-10,2021-09-13,0.828125
2021-09-13,2021-09-14,0.70703125
2021-09-14,2021-09-15,0.64453125
2021-09-15,2021-09-16,0.68359375
2021-09-16,2021-09-17,0.515625
2021-09-17,2021-09-22,0.5859375
2021-09-22,2021-09-23,0.490234375
2021-09-23,2021-09-24,0.58203125
2021-09-24,2021-09-27,0.3671875
2021-09-27,2021-09-28,0.267578125
2021-09-28,2021-09-29,0.07958984375
2021-09-29,2021-09-30,-0.302734375
2021-09-30,2021-10-08,0.2177734375
2021-10-08,2021-10-11,0.416015625
2021-10-11,2021-10-12,0.255859375
2021-10-12,2021-10-13,0.2353515625
2021-10-13,2021-10-14,0.1875
2021-10-14,2021-10-15,0.353515625
2021-10-15,2021-10-18,0.43359375
2021-10-18,2021-10-19,0.3828125
2021-10-19,2021-10-20,0.447265625
2021-10-20,2021-10-21,0.373046875
2021-10-21,2021-10-22,0.287109375
2021-10-22,2021-10-25,0.2197265625
2021-10-25,2021-10-26,0.162109375
2021-10-26,2021-10-27,0.2177734375
2021-10-27,2021-10-28,0.216796875
2021-10-28,2021-10-29,0.1357421875
2021-10-29,2021-11-01,0.3125
2021-11-01,2021-11-02,-0.0098876953125
2021-11-02,2021-11-03,-0.388671875
2021-11-03,2021-11-04,0.55859375
2021-11-04,2021-11-05,0.76953125
2021-11-05,2021-11-08,0.671875
2021-11-08,2021-11-09,0.66015625
2021-11-09,2021-11-10,0.4296875
2021-11-10,2021-11-11,0.294921875
2021-11-11,2021-11-12,0.373046875
2021-11-12,2021-11-15,0.37109375
2021-11-15,2021-11-16,0.326171875
2021-11-16,2021-11-17,0.470703125
2021-11-17,2021-11-18,-0.29296875
2021-11-18,2021-11-19,0.12890625
2021-11-19,2021-11-22,0.330078125
2021-11-22,2021-11-23,0.259765625
2021-11-23,2021-11-24,0.57421875
2021-11-24,2021-11-25,0.5859375
2021-11-25,2021-11-26,0.6484375
2021-11-26,2021-11-29,0.8046875
2021-11-29,2021-11-30,0.9765625
2021-11-30,2021-12-01,0.83203125
2021-12-01,2021-12-02,0.703125
2021-12-02,2021-12-03,0.765625
2021-12-03,2021-12-06,1.09375
2021-12-06,2021-12-07,0.9921875
2021-12-07,2021-12-08,0.8828125
2021-12-08,2021-12-09,0.99609375
2021-12-09,2021-12-10,0.8515625
2021-12-10,2021-12-13,1.1015625
2021-12-13,2021-12-14,0.97265625
2021-12-14,2021-12-15,1.0
2021-12-15,2021-12-16,0.8828125
2021-12-16,2021-12-17,0.57421875
2021-12-17,2021-12-20,0.7265625
2021-12-20,2021-12-21,0.6015625
2021-12-21,2021-12-22,0.5546875
2021-12-22,2021-12-23,0.83984375
2021-12-23,2021-12-24,1.0703125
2021-12-24,2021-12-27,0.71875
2021-12-27,2021-12-28,0.890625
2021-12-28,2021-12-29,0.43359375
2021-12-29,2021-12-30,0.6015625
2021-12-30,2021-12-31,0.291015625
2021-12-31,2022-01-04,-0.041748046875
2022-01-04,2022-01-05,0.35546875
2022-01-05,2022-01-06,0.34375
2022-01-06,2022-01-07,0.44140625
2022-01-07,2022-01-10,0.416015625
2022-01-10,2022-01-11,0.400390625
2022-01-11,2022-01-12,0.240234375
2022-01-12,2022-01-13,0.462890625
2022-01-13,2022-01-14,0.48046875
2022-01-14,2022-01-17,0.67578125
2022-01-17,2022-01-18,0.353515625
2022-01-18,2022-01-19,0.427734375
2022-01-19,2022-01-20,0.314453125
2022-01-20,2022-01-21,0.2431640625
2022-01-21,2022-01-24,0.26171875
2022-01-24,2022-01-25,-0.1650390625
2022-01-25,2022-01-26,0.16015625
2022-01-26,2022-01-27,0.306640625
2022-01-27,2022-01-28,-0.033935546875
2022-01-28,2022-02-07,0.341796875
2022-02-07,2022-02-08,0.4609375
2022-02-08,2022-02-09,0.63671875
2022-02-09,2022-02-10,0.6875
2022-02-10,2022-02-11,0.6796875
2022-02-11,2022-02-14,0.69140625
2022-02-14,2022-02-15,0.703125
2022-02-15,2022-02-16,0.859375
2022-02-16,2022-02-17,0.71875
2022-02-17,2022-02-18,0.8125
2022-02-18,2022-02-21,0.86328125
2022-02-21,2022-02-22,0.69140625
2022-02-22,2022-02-23,0.83203125
2022-02-23,2022-02-24,0.287109375
2022-02-24,2022-02-25,0.66015625
2022-02-25,2022-02-28,0.53125
2022-02-28,2022-03-01,0.291015625
2022-03-01,2022-03-02,0.486328125
2022-03-02,2022-03-03,0.61328125
2022-03-03,2022-03-04,0.2451171875
2022-03-04,2022-03-07,0.1162109375
2022-03-07,2022-03-08,0.193359375
2022-03-08,2022-03-09,-0.0186767578125
2022-03-09,2022-03-10,0.095703125
2022-03-10,2022-03-11,0.115234375
2022-03-11,2022-03-14,-0.040283203125
2022-03-14,2022-03-15,0.00927734375
2022-03-15,2022-03-16,-0.033447265625
2022-03-16,2022-03-17,0.44140625
2022-03-17,2022-03-18,0.53125
2022-03-18,2022-03-21,0.5703125
2022-03-21,2022-03-22,-0.205078125
2022-03-22,2022-03-23,0.158203125
2022-03-23,2022-03-24,0.69921875
2022-03-24,2022-03-25,0.46484375
2022-03-25,2022-03-28,0.69140625
2022-03-28,2022-03-29,0.58203125
2022-03-29,2022-03-30,0.66015625
2022-03-30,2022-03-31,0.80078125
2022-03-31,2022-04-01,0.45703125
2022-04-01,2022-04-06,0.59375
2022-04-06,2022-04-07,0.41796875
2022-04-07,2022-04-08,0.95703125
2022-04-08,2022-04-11,0.80859375
2022-04-11,2022-04-12,0.55078125
2022-04-12,2022-04-13,0.435546875
2022-04-13,2022-04-14,0.52734375
2022-04-14,2022-04-15,0.494140625
2022-04-15,2022-04-18,0.51171875
2022-04-18,2022-04-19,0.416015625
2022-04-19,2022-04-20,0.16796875
2022-04-20,2022-04-21,0.123046875
2022-04-21,2022-04-22,-0.265625
2022-04-22,2022-04-25,-0.01043701171875
2022-04-25,2022-04-26,-0.0810546875
2022-04-26,2022-04-27,-0.30078125
2022-04-27,2022-04-28,0.0908203125
2022-04-28,2022-04-29,0.08984375
2022-04-29,2022-05-05,-0.10595703125
2022-05-05,2022-05-06,0.5703125
2022-05-06,2022-05-09,0.33984375
2022-05-09,2022-05-10,0.314453125
2022-05-10,2022-05-11,0.294921875
2022-05-11,2022-05-12,0.56640625
2022-05-12,2022-05-13,0.35546875
2022-05-13,2022-05-16,0.3671875
2022-05-16,2022-05-17,0.55859375
2022-05-17,2022-05-18,0.2275390625
2022-05-18,2022-05-19,0.66796875
2022-05-19,2022-05-20,0.69921875
2022-05-20,2022-05-23,0.58984375
2022-05-23,2022-05-24,0.400390625
2022-05-24,2022-05-25,0.283203125
2022-05-25,2022-05-26,0.470703125
2022-05-26,2022-05-27,0.400390625
2022-05-27,2022-05-30,0.439453125
2022-05-30,2022-05-31,0.37890625
2022-05-31,2022-06-01,0.58984375
2022-06-01,2022-06-02,0.81640625
2022-06-02,2022-06-06,0.7578125
2022-06-06,2022-06-07,0.3359375
2022-06-07,2022-06-08,-0.5
2022-06-08,2022-06-09,-0.00616455078125
2022-06-09,2022-06-10,-0.25390625
2022-06-10,2022-06-13,-0.2451171875
2022-06-13,2022-06-14,-0.28125
2022-06-14,2022-06-15,-0.1201171875
2022-06-15,2022-06-16,7.82012939453125e-05
2022-06-16,2022-06-17,0.16796875
2022-06-17,2022-06-20,0.31640625
2022-06-20,2022-06-21,-0.0703125
2022-06-21,2022-06-22,0.044189453125
2022-06-22,2022-06-23,-0.12255859375
2022-06-23,2022-06-24,0.265625
2022-06-24,2022-06-27,0.189453125
2022-06-27,2022-06-28,-0.3984375
2022-06-28,2022-06-29,-0.5546875
2022-06-29,2022-06-30,-0.74609375
2022-06-30,2022-07-01,-0.8125
2022-07-01,2022-07-04,-0.470703125
2022-07-04,2022-07-05,-0.287109375
2022-07-05,2022-07-06,-0.2197265625
2022-07-06,2022-07-07,-0.2890625
2022-07-07,2022-07-08,0.123046875
2022-07-08,2022-07-11,0.0517578125
2022-07-11,2022-07-12,0.1083984375
2022-07-12,2022-07-13,-0.1474609375
2022-07-13,2022-07-14,0.353515625
2022-07-14,2022-07-15,0.416015625
2022-07-15,2022-07-18,0.640625
2022-07-18,2022-07-19,0.70703125
2022-07-19,2022-07-20,0.62890625
2022-07-20,2022-07-21,0.4140625
2022-07-21,2022-07-22,0.5234375
2022-07-22,2022-07-25,0.5703125
2022-07-25,2022-07-26,0.69140625
2022-07-26,2022-07-27,0.53515625
2022-07-27,2022-07-28,-0.181640625
2022-07-28,2022-07-29,-0.453125
2022-07-29,2022-08-01,-0.30078125
2022-08-01,2022-08-02,-0.486328125
2022-08-02,2022-08-03,-0.5234375
2022-08-03,2022-08-04,-0.466796875
2022-08-04,2022-08-05,-0.484375
2022-08-05,2022-08-08,-0.4140625
2022-08-08,2022-08-09,-0.318359375
2022-08-09,2022-08-10,-0.28125
2022-08-10,2022-08-11,-0.4765625
2022-08-11,2022-08-12,-0.48046875
2022-08-12,2022-08-15,-0.41796875
2022-08-15,2022-08-16,-0.5625
2022-08-16,2022-08-17,-0.62109375
2022-08-17,2022-08-18,-0.328125
2022-08-18,2022-08-19,-0.5859375
2022-08-19,2022-08-22,0.0019989013671875
2022-08-22,2022-08-23,-0.007354736328125
2022-08-23,2022-08-24,-0.0703125
2022-08-24,2022-08-25,0.01409912109375
2022-08-25,2022-08-26,-0.1591796875
2022-08-26,2022-08-29,-0.0130615234375
2022-08-29,2022-08-30,-0.027099609375
2022-08-30,2022-08-31,-0.1494140625
2022-08-31,2022-09-01,0.031494140625
2022-09-01,2022-09-02,-0.314453125
2022-09-02,2022-09-05,-0.06396484375
2022-09-05,2022-09-06,0.296875
2022-09-06,2022-09-07,0.01165771484375
2022-09-07,2022-09-08,-0.0693359375
2022-09-08,2022-09-09,0.36328125
2022-09-09,2022-09-13,0.376953125
2022-09-13,2022-09-14,0.03857421875
2022-09-14,2022-09-15,0.37890625
2022-09-15,2022-09-16,0.55859375
2022-09-16,2022-09-19,0.7421875
2022-09-19,2022-09-20,0.2294921875
2022-09-20,2022-09-21,0.408203125
2022-09-21,2022-09-22,0.07373046875
2022-09-22,2022-09-23,0.4375
2022-09-23,2022-09-26,0.44140625
2022-09-26,2022-09-27,0.58203125
2022-09-27,2022-09-28,0.6328125
2022-09-28,2022-09-29,0.57421875
2022-09-29,2022-09-30,0.48046875
2022-09-30,2022-10-10,0.138671875
2022-10-10,2022-10-11,0.41796875
2022-10-11,2022-10-12,0.419921875
2022-10-12,2022-10-13,0.6171875
2022-10-13,2022-10-14,0.59375
2022-10-14,2022-10-17,0.61328125
2022-10-17,2022-10-18,0.64453125
2022-10-18,2022-10-19,0.625
2022-10-19,2022-10-20,0.2451171875
2022-10-20,2022-10-21,0.60546875
2022-10-21,2022-10-24,0.63671875
2022-10-24,2022-10-25,0.5390625
2022-10-25,2022-10-26,0.578125
2022-10-26,2022-10-27,0.55078125
2022-10-27,2022-10-28,0.51953125
2022-10-28,2022-10-31,0.451171875
2022-10-31,2022-11-01,0.06201171875
2022-11-01,2022-11-02,0.07861328125
2022-11-02,2022-11-03,0.279296875
2022-11-03,2022-11-04,0.625
