signal_date,available_date,MLP
2021-01-20,2021-01-21,-0.006744384765625
2021-01-21,2021-01-22,0.158203125
2021-01-22,2021-01-25,0.67578125
2021-01-25,2021-01-26,0.3046875
2021-01-26,2021-01-27,0.3046875
2021-01-27,2021-01-28,-0.0322265625
2021-01-28,2021-01-29,-0.08837890625
2021-01-29,2021-02-01,0.08544921875
2021-02-01,2021-02-02,-0.12890625
2021-02-02,2021-02-03,-0.302734375
2021-02-03,2021-02-04,-0.19140625
2021-02-04,2021-02-05,-0.298828125
2021-02-05,2021-02-08,-0.1689453125
2021-02-08,2021-02-09,-0.1884765625
2021-02-09,2021-02-10,-0.54296875
2021-02-10,2021-02-18,-0.00592041015625
2021-02-18,2021-02-19,0.000629425048828125
2021-02-19,2021-02-22,0.1884765625
2021-02-22,2021-02-23,-0.025390625
2021-02-23,2021-02-24,-0.30859375
2021-02-24,2021-02-25,-0.482421875
2021-02-25,2021-02-26,-0.197265625
2021-02-26,2021-03-01,-0.23828125
2021-03-01,2021-03-02,-0.52734375
2021-03-02,2021-03-03,-0.23828125
2021-03-03,2021-03-04,-0.57421875
2021-03-04,2021-03-05,-0.47265625
2021-03-05,2021-03-08,-0.83203125
2021-03-08,2021-03-09,-0.380859375
2021-03-09,2021-03-10,-0.306640625
2021-03-10,2021-03-11,-0.5625
2021-03-11,2021-03-12,-0.83203125
2021-03-12,2021-03-15,-0.74609375
2021-03-15,2021-03-16,-0.6328125
2021-03-16,2021-03-17,-0.546875
2021-03-17,2021-03-18,-0.5703125
2021-03-18,2021-03-19,-0.55078125
2021-03-19,2021-03-22,-0.400390625
2021-03-22,2021-03-23,-0.66015625
2021-03-23,2021-03-24,-0.2255859375
2021-03-24,2021-03-25,-0.49609375
2021-03-25,2021-03-26,-0.48828125
2021-03-26,2021-03-29,-0.5234375
2021-03-29,2021-03-30,-0.6875
2021-03-30,2021-03-31,-0.69921875
2021-03-31,2021-04-01,-0.5078125
2021-04-01,2021-04-02,-0.162109375
2021-04-02,2021-04-06,-0.0869140625
2021-04-06,2021-04-07,0.054931640625
2021-04-07,2021-04-08,-0.2197265625
2021-04-08,2021-04-09,-0.62890625
2021-04-09,2021-04-12,-0.271484375
2021-04-12,2021-04-13,-0.016845703125
2021-04-13,2021-04-14,-0.1103515625
2021-04-14,2021-04-15,0.1748046875
2021-04-15,2021-04-16,0.263671875
2021-04-16,2021-04-19,0.138671875
2021-04-19,2021-04-20,0.033447265625
2021-04-20,2021-04-21,-0.1083984375
2021-04-21,2021-04-22,-0.5
2021-04-22,2021-04-23,-0.1474609375
2021-04-23,2021-04-26,-0.244140625
2021-04-26,2021-04-27,0.1435546875
2021-04-27,2021-04-28,-0.1025390625
2021-04-28,2021-04-29,-0.05322265625
2021-04-29,2021-04-30,-0.06494140625
2021-04-30,2021-05-06,0.30078125
2021-05-06,2021-05-07,-0.0458984375
2021-05-07,2021-05-10,0.07861328125
2021-05-10,2021-05-11,-0.28125
2021-05-11,2021-05-12,-0.205078125
2021-05-12,2021-05-13,0.1025390625
2021-05-13,2021-05-14,0.275390625
2021-05-14,2021-05-17,0.27734375
2021-05-17,2021-05-18,-0.0654296875
2021-05-18,2021-05-19,0.0888671875
2021-05-19,2021-05-20,-0.0966796875
2021-05-20,2021-05-21,0.00341796875
2021-05-21,2021-05-24,0.1435546875
2021-05-24,2021-05-25,0.00823974609375
2021-05-25,2021-05-26,-0.2333984375
2021-05-26,2021-05-27,-0.31640625
2021-05-27,2021-05-28,-0.349609375
2021-05-28,2021-05-31,-0.107421875
2021-05-31,2021-06-01,-0.05126953125
2021-06-01,2021-06-02,-0.6796875
2021-06-02,2021-06-03,-0.61328125
2021-06-03,2021-06-04,-0.12255859375
2021-06-04,2021-06-07,-0.46875
2021-06-07,2021-06-08,-0.30078125
2021-06-08,2021-06-09,0.251953125
2021-06-09,2021-06-10,0.443359375
2021-06-10,2021-06-11,0.3359375
2021-06-11,2021-06-15,0.2060546875
2021-06-15,2021-06-16,-0.0013275146484375
2021-06-16,2021-06-17,0.045654296875
2021-06-17,2021-06-18,0.2265625
2021-06-18,2021-06-21,0.0693359375
2021-06-21,2021-06-22,0.224609375
2021-06-22,2021-06-23,0.376953125
2021-06-23,2021-06-24,0.326171875
2021-06-24,2021-06-25,0.2236328125
2021-06-25,2021-06-28,0.1845703125
2021-06-28,2021-06-29,0.1650390625
2021-06-29,2021-06-30,-0.1240234375
2021-06-30,2021-07-01,-0.189453125
2021-07-01,2021-07-02,-0.11962890625
2021-07-02,2021-07-05,0.67578125
2021-07-05,2021-07-06,0.63671875
2021-07-06,2021-07-07,0.71484375
2021-07-07,2021-07-08,0.8671875
2021-07-08,2021-07-09,0.890625
2021-07-09,2021-07-12,0.4609375
2021-07-12,2021-07-13,0.6328125
2021-07-13,2021-07-14,0.5546875
2021-07-14,2021-07-15,0.578125
2021-07-15,2021-07-16,0.427734375
2021-07-16,2021-07-19,0.75390625
2021-07-19,2021-07-20,0.52734375
2021-07-20,2021-07-21,0.24609375
2021-07-21,2021-07-22,0.81640625
2021-07-22,2021-07-23,0.251953125
2021-07-23,2021-07-26,0.578125
2021-07-26,2021-07-27,-0.2119140625
2021-07-27,2021-07-28,0.1484375
2021-07-28,2021-07-29,0.1748046875
2021-07-29,2021-07-30,0.58203125
2021-07-30,2021-08-02,0.146484375
2021-08-02,2021-08-03,-0.255859375
2021-08-03,2021-08-04,-0.142578125
2021-08-04,2021-08-05,0.146484375
2021-08-05,2021-08-06,-0.1396484375
2021-08-06,2021-08-09,0.0235595703125
2021-08-09,2021-08-10,-0.322265625
2021-08-10,2021-08-11,-0.396484375
2021-08-11,2021-08-12,-0.1630859375
2021-08-12,2021-08-13,0.265625
2021-08-13,2021-08-16,0.326171875
2021-08-16,2021-08-17,0.39453125
2021-08-17,2021-08-18,0.59375
2021-08-18,2021-08-19,0.55859375
2021-08-19,2021-08-20,0.291015625
2021-08-20,2021-08-23,0.2080078125
2021-08-23,2021-08-24,0.271484375
2021-08-24,2021-08-25,0.3515625
2021-08-25,2021-08-26,0.5
2021-08-26,2021-08-27,0.24609375
2021-08-27,2021-08-30,0.6640625
2021-08-30,2021-08-31,0.52734375
2021-08-31,2021-09-01,0.66796875
2021-09-01,2021-09-02,0.546875
2021-09-02,2021-09-03,0.62109375
2021-09-03,2021-09-06,0.4921875
2021-09-06,2021-09-07,0.4921875
2021-09-07,2021-09-08,0.515625
2021-09-08,2021-09-09,0.408203125
2021-09-09,2021-09-10,0.1376953125
2021-09-10,2021-09-13,0.1318359375
2021-09-13,2021-09-14,0.328125
2021-09-14,2021-09-15,0.498046875
2021-09-15,2021-09-16,0.625
2021-09-16,2021-09-17,0.671875
2021-09-17,2021-09-22,0.69921875
2021-09-22,2021-09-23,0.7109375
2021-09-23,2021-09-24,0.63671875
2021-09-24,2021-09-27,0.69921875
2021-09-27,2021-09-28,0.796875
2021-09-28,2021-09-29,0.625
2021-09-29,2021-09-30,0.85546875
2021-09-30,2021-10-08,0.75390625
2021-10-08,2021-10-11,0.72265625
2021-10-11,2021-10-12,0.48828125
2021-10-12,2021-10-13,0.87890625
2021-10-13,2021-10-14,0.796875
2021-10-14,2021-10-15,0.75
2021-10-15,2021-10-18,0.70703125
2021-10-18,2021-10-19,0.337890625
2021-10-19,2021-10-20,0.244140625
2021-10-20,2021-10-21,0.345703125
2021-10-21,2021-10-22,0.7890625
2021-10-22,2021-10-25,1.09375
2021-10-25,2021-10-26,1.140625
2021-10-26,2021-10-27,1.09375
2021-10-27,2021-10-28,1.0703125
2021-10-28,2021-10-29,1.1015625
2021-10-29,2021-11-01,1.171875
2021-11-01,2021-11-02,1.046875
2021-11-02,2021-11-03,1.2265625
2021-11-03,2021-11-04,1.09375
2021-11-04,2021-11-05,1.234375
2021-11-05,2021-11-08,1.2109375
2021-11-08,2021-11-09,1.171875
2021-11-09,2021-11-10,1.125
2021-11-10,2021-11-11,0.7890625
2021-11-11,2021-11-12,0.55078125
2021-11-12,2021-11-15,0.91796875
2021-11-15,2021-11-16,0.90234375
2021-11-16,2021-11-17,0.9765625
2021-11-17,2021-11-18,0.9140625
2021-11-18,2021-11-19,0.388671875
2021-11-19,2021-11-22,0.400390625
2021-11-22,2021-11-23,0.671875
2021-11-23,2021-11-24,0.62109375
2021-11-24,2021-11-25,0.9609375
2021-11-25,2021-11-26,0.9453125
2021-11-26,2021-11-29,0.96875
2021-11-29,2021-11-30,1.1328125
2021-11-30,2021-12-01,1.0703125
2021-12-01,2021-12-02,0.97265625
2021-12-02,2021-12-03,0.5703125
2021-12-03,2021-12-06,0.8828125
2021-12-06,2021-12-07,0.80078125
2021-12-07,2021-12-08,0.173828125
2021-12-08,2021-12-09,0.69921875
2021-12-09,2021-12-10,0.86328125
2021-12-10,2021-12-13,0.77734375
2021-12-13,2021-12-14,0.72265625
2021-12-14,2021-12-15,1.0078125
2021-12-15,2021-12-16,0.68359375
2021-12-16,2021-12-17,0.2451171875
2021-12-17,2021-12-20,0.1708984375
2021-12-20,2021-12-21,0.212890625
2021-12-21,2021-12-22,0.51953125
2021-12-22,2021-12-23,0.2373046875
2021-12-23,2021-12-24,-0.37890625
2021-12-24,2021-12-27,-0.5703125
2021-12-27,2021-12-28,-0.9765625
2021-12-28,2021-12-29,-0.70703125
2021-12-29,2021-12-30,-0.84375
2021-12-30,2021-12-31,-0.72265625
2021-12-31,2022-01-04,-0.296875
2022-01-04,2022-01-05,0.032958984375
2022-01-05,2022-01-06,0.4296875
2022-01-06,2022-01-07,0.392578125
2022-01-07,2022-01-10,0.1484375
2022-01-10,2022-01-11,-0.046142578125
2022-01-11,2022-01-12,-0.08837890625
2022-01-12,2022-01-13,0.146484375
2022-01-13,2022-01-14,0.4453125
2022-01-14,2022-01-17,0.55078125
2022-01-17,2022-01-18,0.75
2022-01-18,2022-01-19,0.5546875
2022-01-19,2022-01-20,-0.126953125
2022-01-20,2022-01-21,-0.36328125
2022-01-21,2022-01-24,0.10986328125
2022-01-24,2022-01-25,-0.10986328125
2022-01-25,2022-01-26,0.466796875
2022-01-26,2022-01-27,0.3828125
2022-01-27,2022-01-28,0.1796875
2022-01-28,2022-02-07,0.1630859375
2022-02-07,2022-02-08,0.27734375
2022-02-08,2022-02-09,0.2451171875
2022-02-09,2022-02-10,0.193359375
2022-02-10,2022-02-11,0.18359375
2022-02-11,2022-02-14,0.11865234375
2022-02-14,2022-02-15,0.255859375
2022-02-15,2022-02-16,-0.01104736328125
2022-02-16,2022-02-17,0.3828125
2022-02-17,2022-02-18,0.109375
2022-02-18,2022-02-21,0.248046875
2022-02-21,2022-02-22,0.34765625
2022-02-22,2022-02-23,0.1845703125
2022-02-23,2022-02-24,0.049560546875
2022-02-24,2022-02-25,0.318359375
2022-02-25,2022-02-28,0.51171875
2022-02-28,2022-03-01,0.23046875
2022-03-01,2022-03-02,0.11865234375
2022-03-02,2022-03-03,0.2158203125
2022-03-03,2022-03-04,-0.23046875
2022-03-04,2022-03-07,-0.30859375
2022-03-07,2022-03-08,-0.19140625
2022-03-08,2022-03-09,0.310546875
2022-03-09,2022-03-10,0.25
2022-03-10,2022-03-11,0.2158203125
2022-03-11,2022-03-14,0.2197265625
2022-03-14,2022-03-15,0.369140625
2022-03-15,2022-03-16,0.515625
2022-03-16,2022-03-17,0.6171875
2022-03-17,2022-03-18,0.6328125
2022-03-18,2022-03-21,0.76953125
2022-03-21,2022-03-22,0.65234375
2022-03-22,2022-03-23,0.451171875
2022-03-23,2022-03-24,0.1865234375
2022-03-24,2022-03-25,0.2158203125
2022-03-25,2022-03-28,0.19140625
2022-03-28,2022-03-29,0.08349609375
2022-03-29,2022-03-30,0.26953125
2022-03-30,2022-03-31,0.251953125
2022-03-31,2022-04-01,-0.1044921875
2022-04-01,2022-04-06,-0.1796875
2022-04-06,2022-04-07,0.236328125
2022-04-07,2022-04-08,0.15625
2022-04-08,2022-04-11,0.1552734375
2022-04-11,2022-04-12,-0.078125
2022-04-12,2022-04-13,0.06982421875
2022-04-13,2022-04-14,0.21484375
2022-04-14,2022-04-15,0.29296875
2022-04-15,2022-04-18,0.458984375
2022-04-18,2022-04-19,0.30078125
2022-04-19,2022-04-20,0.6484375
2022-04-20,2022-04-21,0.65234375
2022-04-21,2022-04-22,0.50390625
2022-04-22,2022-04-25,0.1728515625
2022-04-25,2022-04-26,0.447265625
2022-04-26,2022-04-27,0.1279296875
2022-04-27,2022-04-28,-0.0751953125
2022-04-28,2022-04-29,0.2578125
2022-04-29,2022-05-05,0.240234375
2022-05-05,2022-05-06,0.419921875
2022-05-06,2022-05-09,0.396484375
2022-05-09,2022-05-10,0.26171875
2022-05-10,2022-05-11,0.1357421875
2022-05-11,2022-05-12,0.275390625
2022-05-12,2022-05-13,0.31640625
2022-05-13,2022-05-16,0.1982421875
2022-05-16,2022-05-17,0.036376953125
2022-05-17,2022-05-18,0.208984375
2022-05-18,2022-05-19,0.134765625
2022-05-19,2022-05-20,0.259765625
2022-05-20,2022-05-23,0.62890625
2022-05-23,2022-05-24,0.345703125
2022-05-24,2022-05-25,-0.140625
2022-05-25,2022-05-26,0.15234375
2022-05-26,2022-05-27,0.078125
2022-05-27,2022-05-30,0.07568359375
2022-05-30,2022-05-31,0.341796875
2022-05-31,2022-06-01,0.6640625
2022-06-01,2022-06-02,0.4140625
2022-06-02,2022-06-06,-0.0032806396484375
2022-06-06,2022-06-07,0.5703125
2022-06-07,2022-06-08,0.828125
2022-06-08,2022-06-09,0.9296875
2022-06-09,2022-06-10,0.96875
2022-06-10,2022-06-13,0.85546875
2022-06-13,2022-06-14,1.0
2022-06-14,2022-06-15,0.8125
2022-06-15,2022-06-16,0.71484375
2022-06-16,2022-06-17,0.96484375
2022-06-17,2022-06-20,1.0625
2022-06-20,2022-06-21,0.8515625
2022-06-21,2022-06-22,0.4140625
2022-06-22,2022-06-23,0.283203125
2022-06-23,2022-06-24,0.40234375
2022-06-24,2022-06-27,0.96875
2022-06-27,2022-06-28,1.1796875
2022-06-28,2022-06-29,0.7578125
2022-06-29,2022-06-30,0.8203125
2022-06-30,2022-07-01,1.2421875
2022-07-01,2022-07-04,0.90625
2022-07-04,2022-07-05,0.8671875
2022-07-05,2022-07-06,0.7578125
2022-07-06,2022-07-07,0.77734375
2022-07-07,2022-07-08,0.85546875
2022-07-08,2022-07-11,0.73046875
2022-07-11,2022-07-12,0.52734375
2022-07-12,2022-07-13,0.2138671875
2022-07-13,2022-07-14,0.3359375
2022-07-14,2022-07-15,0.396484375
2022-07-15,2022-07-18,0.46484375
2022-07-18,2022-07-19,0.55078125
2022-07-19,2022-07-20,0.494140625
2022-07-20,2022-07-21,0.52734375
2022-07-21,2022-07-22,0.396484375
2022-07-22,2022-07-25,0.5
2022-07-25,2022-07-26,0.490234375
2022-07-26,2022-07-27,0.25
2022-07-27,2022-07-28,0.5234375
2022-07-28,2022-07-29,0.62890625
2022-07-29,2022-08-01,0.65625
2022-08-01,2022-08-02,0.58203125
2022-08-02,2022-08-03,0.392578125
2022-08-03,2022-08-04,0.59765625
2022-08-04,2022-08-05,0.5234375
2022-08-05,2022-08-08,0.57421875
2022-08-08,2022-08-09,0.6796875
2022-08-09,2022-08-10,0.67578125
2022-08-10,2022-08-11,0.58984375
2022-08-11,2022-08-12,0.62109375
2022-08-12,2022-08-15,0.455078125
2022-08-15,2022-08-16,0.62890625
2022-08-16,2022-08-17,0.59375
2022-08-17,2022-08-18,0.69921875
2022-08-18,2022-08-19,0.640625
2022-08-19,2022-08-22,0.5859375
2022-08-22,2022-08-23,0.671875
2022-08-23,2022-08-24,0.609375
2022-08-24,2022-08-25,0.478515625
2022-08-25,2022-08-26,0.59375
2022-08-26,2022-08-29,0.455078125
2022-08-29,2022-08-30,0.3828125
2022-08-30,2022-08-31,0.44921875
2022-08-31,2022-09-01,0.55078125
2022-09-01,2022-09-02,0.12109375
2022-09-02,2022-09-05,0.267578125
2022-09-05,2022-09-06,0.41015625
2022-09-06,2022-09-07,0.453125
2022-09-07,2022-09-08,0.71484375
2022-09-08,2022-09-09,0.60546875
2022-09-09,2022-09-13,0.47265625
2022-09-13,2022-09-14,0.328125
2022-09-14,2022-09-15,0.298828125
2022-09-15,2022-09-16,0.51171875
2022-09-16,2022-09-19,-0.11865234375
2022-09-19,2022-09-20,-0.0147705078125
2022-09-20,2022-09-21,-0.060302734375
2022-09-21,2022-09-22,-0.0556640625
2022-09-22,2022-09-23,0.1025390625
2022-09-23,2022-09-26,0.2255859375
2022-09-26,2022-09-27,-0.0024566650390625
2022-09-27,2022-09-28,0.2890625
2022-09-28,2022-09-29,0.0303955078125
2022-09-29,2022-09-30,0.1162109375
2022-09-30,2022-10-10,0.109375
2022-10-10,2022-10-11,0.455078125
2022-10-11,2022-10-12,0.349609375
2022-10-12,2022-10-13,0.5546875
2022-10-13,2022-10-14,0.4453125
2022-10-14,2022-10-17,0.65625
2022-10-17,2022-10-18,0.6640625
2022-10-18,2022-10-19,0.68359375
2022-10-19,2022-10-20,0.53515625
2022-10-20,2022-10-21,0.494140625
2022-10-21,2022-10-24,0.55859375
2022-10-24,2022-10-25,0.462890625
2022-10-25,2022-10-26,0.4765625
2022-10-26,2022-10-27,0.419921875
2022-10-27,2022-10-28,-0.023681640625
2022-10-28,2022-10-31,0.05419921875
